,set,artist,song,lyrics,start,stop,spk_id,utt_id,mix_file,vox_file,sr
4439,train,6,64,SOME FOUGHT FROM RUFFIAN THIRST OF BLOOD,0158.34,0165.79,mashups_06-part_0064,mashups_06-part_0064-0004439,db/mashups_mono/train/6_64/mixture.wav,db/mashups_mono/train/6_64/vocals.wav,44100
4440,train,6,64,BANNOCKBURN FROM HABIT SOME OR HARDIHOOD,0165.79,0173.25,mashups_06-part_0064,mashups_06-part_0064-0004440,db/mashups_mono/train/6_64/mixture.wav,db/mashups_mono/train/6_64/vocals.wav,44100
4441,train,6,64,BANNOCKBURN BUT RUFFIAN STERN AND SOLDIER GOOD,0173.25,0180.70,mashups_06-part_0064,mashups_06-part_0064-0004441,db/mashups_mono/train/6_64/mixture.wav,db/mashups_mono/train/6_64/vocals.wav,44100
4442,train,6,64,BANNOCKBURN THE NOBLE AND THE SLAVE,0180.70,0189.40,mashups_06-part_0064,mashups_06-part_0064-0004442,db/mashups_mono/train/6_64/mixture.wav,db/mashups_mono/train/6_64/vocals.wav,44100
4443,train,13,0,UH UH UH,0007.04,0019.19,mashups_13-part_0000,mashups_13-part_0000-0004443,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4444,train,13,0,OLD TREE I KNOW,0019.19,0026.93,mashups_13-part_0000,mashups_13-part_0000-0004444,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4445,train,13,0,IT'S BEN COMING A LONG TIME,0026.93,0035.77,mashups_13-part_0000,mashups_13-part_0000-0004445,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4446,train,13,0,FOR ALL THE THINGS THAT I'VE DONE,0035.77,0043.51,mashups_13-part_0000,mashups_13-part_0000-0004446,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4447,train,13,0,YOU'VE BEEN DRYING UP INSIDE ROTTING UP INSIDE,0043.51,0055.67,mashups_13-part_0000,mashups_13-part_0000-0004447,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4448,train,13,0,BUT I KNOW WHY,0055.67,0064.51,mashups_13-part_0000,mashups_13-part_0000-0004448,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4449,train,13,0,BUT I KNOW WHY,0064.51,0072.25,mashups_13-part_0000,mashups_13-part_0000-0004449,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4450,train,13,0,UH UH,0072.25,0076.67,mashups_13-part_0000,mashups_13-part_0000-0004450,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4451,train,13,0,UH UH,0076.67,0086.62,mashups_13-part_0000,mashups_13-part_0000-0004451,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4452,train,13,0,<NO_VOX>,0086.62,0095.46,mashups_13-part_0000,mashups_13-part_0000-0004452,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4453,train,13,0,<NO_VOX>,0095.46,0104.30,mashups_13-part_0000,mashups_13-part_0000-0004453,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4454,train,13,0,HEAVY AND HOLLOW,0104.30,0113.14,mashups_13-part_0000,mashups_13-part_0000-0004454,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4455,train,13,0,YOU'VE BEEN HOLDING OUT SO LONG,0113.14,0121.98,mashups_13-part_0000,mashups_13-part_0000-0004455,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4456,train,13,0,JUST LET GO,0121.98,0129.72,mashups_13-part_0000,mashups_13-part_0000-0004456,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4457,train,13,0,CAN'T YOU FEEL IT IN YOUR SPINE,0129.72,0134.14,mashups_13-part_0000,mashups_13-part_0000-0004457,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4458,train,13,0,WELLING UP INSIDE,0134.14,0141.88,mashups_13-part_0000,mashups_13-part_0000-0004458,db/mashups_mono/train/13_0/mixture.wav,db/mashups_mono/train/13_0/vocals.wav,44100
4459,train,3,46,<NO_VOX>,0001.20,0014.31,mashups_03-part_0046,mashups_03-part_0046-0004459,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4460,train,3,46,<NO_VOX>,0014.31,0024.80,mashups_03-part_0046,mashups_03-part_0046-0004460,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4461,train,3,46,<NO_VOX>,0024.80,0033.98,mashups_03-part_0046,mashups_03-part_0046-0004461,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4462,train,3,46,IF YOU SAY GOOD BYE,0033.98,0041.84,mashups_03-part_0046,mashups_03-part_0046-0004462,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4463,train,3,46,AND YOU WALK AWAY YOU WON'T HEAR ME,0041.84,0053.64,mashups_03-part_0046,mashups_03-part_0046-0004463,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4464,train,3,46,CRYING YOU WON'T SEE THE DARK CLOUDS ON MY FACE,0053.64,0066.76,mashups_03-part_0046,mashups_03-part_0046-0004464,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4465,train,3,46,IF YOU SAY YOU CARE,0066.76,0073.31,mashups_03-part_0046,mashups_03-part_0046-0004465,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4466,train,3,46,BUT YOU CAN'T BE HERE,0073.31,0081.18,mashups_03-part_0046,mashups_03-part_0046-0004466,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4467,train,3,46,I WON'T TRY TO HOLD YOU I WON'T BURN MY WISHES,0081.18,0094.29,mashups_03-part_0046,mashups_03-part_0046-0004467,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4468,train,3,46,IN YOUR EAR,0094.29,0099.53,mashups_03-part_0046,mashups_03-part_0046-0004468,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4469,train,3,46,BUT I STILL WANT YOU BABY MORE THAN THOSE WAYS,0099.53,0110.02,mashups_03-part_0046,mashups_03-part_0046-0004469,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4470,train,3,46,I USED TO,0110.02,0115.27,mashups_03-part_0046,mashups_03-part_0046-0004470,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4471,train,3,46,CAUSE I STILL LONG TO TASTE,0115.27,0123.13,mashups_03-part_0046,mashups_03-part_0046-0004471,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4472,train,3,46,ALL OF THE FRUITS OF THE LOVE WE'D MAKE,0123.13,0131.00,mashups_03-part_0046,mashups_03-part_0046-0004472,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4473,train,3,46,IF YOU SAY YOU'LL TRY,0131.00,0138.87,mashups_03-part_0046,mashups_03-part_0046-0004473,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4474,train,3,46,BUT YOU ARE NOT SURE,0138.87,0146.73,mashups_03-part_0046,mashups_03-part_0046-0004474,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4475,train,3,46,YOU WON'T CATCH ME FIGHTING I WILL CAST MY HOPE,0146.73,0158.53,mashups_03-part_0046,mashups_03-part_0046-0004475,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4476,train,3,46,IN A LAKE THAT'S PURE,0158.53,0165.09,mashups_03-part_0046,mashups_03-part_0046-0004476,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4477,train,3,46,<NO_VOX>,0165.09,0175.58,mashups_03-part_0046,mashups_03-part_0046-0004477,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4478,train,3,46,<NO_VOX>,0175.58,0184.76,mashups_03-part_0046,mashups_03-part_0046-0004478,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4479,train,3,46,<NO_VOX>,0184.76,0196.56,mashups_03-part_0046,mashups_03-part_0046-0004479,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4480,train,3,46,CAN I STILL KISS YOU THERE'RE SO MANY WAYS,0196.56,0208.36,mashups_03-part_0046,mashups_03-part_0046-0004480,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4481,train,3,46,I'D NEED TO FEEL YOU CLOSE,0208.36,0216.22,mashups_03-part_0046,mashups_03-part_0046-0004481,db/mashups_mono/train/3_46/mixture.wav,db/mashups_mono/train/3_46/vocals.wav,44100
4482,train,8,66,<NO_VOX>,0000.00,0010.00,mashups_08-part_0066,mashups_08-part_0066-0004482,db/mashups_mono/train/8_66/mixture.wav,db/mashups_mono/train/8_66/vocals.wav,44100
4483,train,8,66,<NO_VOX>,0010.00,0020.00,mashups_08-part_0066,mashups_08-part_0066-0004483,db/mashups_mono/train/8_66/mixture.wav,db/mashups_mono/train/8_66/vocals.wav,44100
4484,train,8,66,SEE THE OLD MAN ON THE BRIDGE HE IS,0020.00,0026.00,mashups_08-part_0066,mashups_08-part_0066-0004484,db/mashups_mono/train/8_66/mixture.wav,db/mashups_mono/train/8_66/vocals.wav,44100
4485,train,8,66,HAULING UP A SAGGING NET AND IT'S FULL,0026.00,0034.00,mashups_08-part_0066,mashups_08-part_0066-0004485,db/mashups_mono/train/8_66/mixture.wav,db/mashups_mono/train/8_66/vocals.wav,44100
4486,train,8,66,OF EELS TWISTING THROUGH THE EYE SOCKETS OF A HORSE'S HEAD,0034.00,0042.00,mashups_08-part_0066,mashups_08-part_0066-0004486,db/mashups_mono/train/8_66/mixture.wav,db/mashups_mono/train/8_66/vocals.wav,44100
4487,train,8,66,AND THIS FIEND HAS NO FAMILY AH,0042.00,0052.00,mashups_08-part_0066,mashups_08-part_0066-0004487,db/mashups_mono/train/8_66/mixture.wav,db/mashups_mono/train/8_66/vocals.wav,44100
4488,train,8,66,SO HE WILL OUTLIVE YOU AND ME,0052.00,0061.00,mashups_08-part_0066,mashups_08-part_0066-0004488,db/mashups_mono/train/8_66/mixture.wav,db/mashups_mono/train/8_66/vocals.wav,44100
4489,train,8,66,AHA AHA AH AHA AH AHA AH AHA AH,0061.00,0074.00,mashups_08-part_0066,mashups_08-part_0066-0004489,db/mashups_mono/train/8_66/mixture.wav,db/mashups_mono/train/8_66/vocals.wav,44100
4490,train,8,66,IN THE HOSPITAL YOU TALKED ABOUT,0074.00,0080.00,mashups_08-part_0066,mashups_08-part_0066-0004490,db/mashups_mono/train/8_66/mixture.wav,db/mashups_mono/train/8_66/vocals.wav,44100
4491,train,8,66,THUMBING DOWN THAT TRUCK RIDE FOR THE FIRST TIME,0080.00,0085.00,mashups_08-part_0066,mashups_08-part_0066-0004491,db/mashups_mono/train/8_66/mixture.wav,db/mashups_mono/train/8_66/vocals.wav,44100
4492,train,8,66,AND THE FALSE FRIEND KEPT HIS BACK TURNED THAT'S WHEN YOU LEARNED THE FIERCENESS OF MAN,0085.00,0095.00,mashups_08-part_0066,mashups_08-part_0066-0004492,db/mashups_mono/train/8_66/mixture.wav,db/mashups_mono/train/8_66/vocals.wav,44100
4493,train,5,83,<NO_VOX>,0002.96,0013.57,mashups_05-part_0083,mashups_05-part_0083-0004493,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4494,train,5,83,<NO_VOX>,0013.57,0024.17,mashups_05-part_0083,mashups_05-part_0083-0004494,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4495,train,5,83,<NO_VOX>,0024.17,0034.78,mashups_05-part_0083,mashups_05-part_0083-0004495,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4496,train,5,83,<NO_VOX>,0034.78,0044.32,mashups_05-part_0083,mashups_05-part_0083-0004496,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4497,train,5,83,UNFLINCHING FOOT AGAINST FOOT WAS SET UNCEASING BLOW BY BLOW WAS MET THE GROANS OF THOSE WHO FELL,0044.32,0053.87,mashups_05-part_0083,mashups_05-part_0083-0004497,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4498,train,5,83,WERE DROWNED AMID THE SHRILLER CLANG THAT FROM THE BLADES AND HARNESS RANG,0053.87,0065.54,mashups_05-part_0083,mashups_05-part_0083-0004498,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4499,train,5,83,AND IN THE BATTLE YELL,0065.54,0070.84,mashups_05-part_0083,mashups_05-part_0083-0004499,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4500,train,5,83,YET FAST THEY FELL UNHEARD FORGOT,0070.84,0078.26,mashups_05-part_0083,mashups_05-part_0083-0004500,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4501,train,5,83,BOTH SOUTHERN FIERCE AND HARDY SCOT,0078.26,0085.69,mashups_05-part_0083,mashups_05-part_0083-0004501,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4502,train,5,83,<NO_VOX>,0085.69,0096.29,mashups_05-part_0083,mashups_05-part_0083-0004502,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4503,train,5,83,AND OH AMID THAT WASTE OF LIFE WHAT VARIOUS MOTIVES FIRED THE STRIFE,0096.29,0103.72,mashups_05-part_0083,mashups_05-part_0083-0004503,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4504,train,5,83,THE ASPIRING NOBLE BLED FOR FAME THE PATRIOT FOR HIS COUNTRY'S CLAIM,0103.72,0111.14,mashups_05-part_0083,mashups_05-part_0083-0004504,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4505,train,5,83,<NO_VOX>,0111.14,0121.75,mashups_05-part_0083,mashups_05-part_0083-0004505,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4506,train,5,83,<NO_VOX>,0121.75,0127.05,mashups_05-part_0083,mashups_05-part_0083-0004506,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4507,train,5,83,BANNOCK BURN,0127.05,0136.60,mashups_05-part_0083,mashups_05-part_0083-0004507,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4508,train,5,83,SOME FOUGHT FROM RUFFIAN THIRST OF BLOOD,0136.60,0142.96,mashups_05-part_0083,mashups_05-part_0083-0004508,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4509,train,5,83,BANNOCKBURN FROM HABIT SOME OR HARDIHOOD,0142.96,0149.32,mashups_05-part_0083,mashups_05-part_0083-0004509,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4510,train,5,83,BANNOCKBURN BUT RUFFIAN STERN AND SOLDIER GOOD,0149.32,0155.69,mashups_05-part_0083,mashups_05-part_0083-0004510,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4511,train,5,83,BANNOCKBURN THE NOBLE AND THE SLAVE,0155.69,0163.11,mashups_05-part_0083,mashups_05-part_0083-0004511,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4512,train,5,83,<NO_VOX>,0163.11,0174.78,mashups_05-part_0083,mashups_05-part_0083-0004512,db/mashups_mono/train/5_83/mixture.wav,db/mashups_mono/train/5_83/vocals.wav,44100
4513,train,13,14,<NO_VOX>,0000.85,0011.94,mashups_13-part_0014,mashups_13-part_0014-0004513,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4514,train,13,14,THINGS ARE DIFFERENT WHEN SHE'S GONE AND I KNOW WHY KNOW WHY,0011.94,0023.03,mashups_13-part_0014,mashups_13-part_0014-0004514,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4515,train,13,14,NOW I TOLD HER JUST TO LIE AND AND I KNOW WHY KNOW WHY,0023.03,0034.12,mashups_13-part_0014,mashups_13-part_0014-0004515,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4516,train,13,14,AND I KNOW THERE'S A FIRE UNDER MY NOSE BUT,0034.12,0045.21,mashups_13-part_0014,mashups_13-part_0014-0004516,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4517,train,13,14,BUT WHEN YOU'RE NEAR ME,0045.21,0051.87,mashups_13-part_0014,mashups_13-part_0014-0004517,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4518,train,13,14,I LET IT BURN ME,0051.87,0059.63,mashups_13-part_0014,mashups_13-part_0014-0004518,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4519,train,13,14,<NO_VOX>,0059.63,0068.50,mashups_13-part_0014,mashups_13-part_0014-0004519,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4520,train,13,14,THERE'S NO BOUNDARIES FOR MY HEART AND I KNOW WHY KNOW WHY,0068.50,0080.70,mashups_13-part_0014,mashups_13-part_0014-0004520,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4521,train,13,14,IT'S SO BITTER BUT SO SWEET AND I KNOW WHY,0080.70,0088.47,mashups_13-part_0014,mashups_13-part_0014-0004521,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4522,train,13,14,KNOW WHY AND I KNOW THERE'S A,0088.47,0097.34,mashups_13-part_0014,mashups_13-part_0014-0004522,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4523,train,13,14,FIRE UNDER MY NOSE BUT WHEN,0097.34,0105.10,mashups_13-part_0014,mashups_13-part_0014-0004523,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4524,train,13,14,YOU'RE NEAR ME I LET IT BURN ME,0105.10,0119.52,mashups_13-part_0014,mashups_13-part_0014-0004524,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4525,train,13,14,<NO_VOX>,0119.52,0128.40,mashups_13-part_0014,mashups_13-part_0014-0004525,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4526,train,13,14,<NO_VOX>,0128.40,0135.05,mashups_13-part_0014,mashups_13-part_0014-0004526,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4527,train,13,14,<NO_VOX>,0135.05,0145.03,mashups_13-part_0014,mashups_13-part_0014-0004527,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4528,train,13,14,<NO_VOX>,0145.03,0150.58,mashups_13-part_0014,mashups_13-part_0014-0004528,db/mashups_mono/train/13_14/mixture.wav,db/mashups_mono/train/13_14/vocals.wav,44100
4529,train,9,17,<NO_VOX>,0001.27,0015.24,mashups_09-part_0017,mashups_09-part_0017-0004529,db/mashups_mono/train/9_17/mixture.wav,db/mashups_mono/train/9_17/vocals.wav,44100
4530,train,9,17,FEMALES STRUGGLING FOR EQUALITY,0015.24,0022.86,mashups_09-part_0017,mashups_09-part_0017-0004530,db/mashups_mono/train/9_17/mixture.wav,db/mashups_mono/train/9_17/vocals.wav,44100
4531,train,9,17,TIME TO GET RID OF THE SHACKLES OF SERVILITY,0022.86,0031.76,mashups_09-part_0017,mashups_09-part_0017-0004531,db/mashups_mono/train/9_17/mixture.wav,db/mashups_mono/train/9_17/vocals.wav,44100
4532,train,3,50,<NO_VOX>,0000.00,0007.00,mashups_03-part_0050,mashups_03-part_0050-0004532,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4533,train,3,50,DO YOU REMEMBER THE POWER IN OUR HANDS THE FIRE IN OUR VEINS,0007.00,0017.00,mashups_03-part_0050,mashups_03-part_0050-0004533,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4534,train,3,50,RUNNING TOGETHER AND THERE WOULD BE NO END TO THE SPIRIT AND THE FLAME,0017.00,0027.00,mashups_03-part_0050,mashups_03-part_0050-0004534,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4535,train,3,50,<NO_VOX>,0027.00,0033.00,mashups_03-part_0050,mashups_03-part_0050-0004535,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4536,train,3,50,<NO_VOX>,0033.00,0040.00,mashups_03-part_0050,mashups_03-part_0050-0004536,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4537,train,3,50,<NO_VOX>,0040.00,0050.00,mashups_03-part_0050,mashups_03-part_0050-0004537,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4538,train,3,50,BORN IN A FEVER THE MUSIC IN OUR HEADS WAS STRONGER THAN A CHAIN,0050.00,0059.00,mashups_03-part_0050,mashups_03-part_0050-0004538,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4539,train,3,50,AS WE GREW OLDER,0059.00,0063.00,mashups_03-part_0050,mashups_03-part_0050-0004539,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4540,train,3,50,HOW MUCH OF THAT REMAINED HOW MUCH HAS PASSED AWAY,0063.00,0071.00,mashups_03-part_0050,mashups_03-part_0050-0004540,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4541,train,3,50,<NO_VOX>,0071.00,0076.00,mashups_03-part_0050,mashups_03-part_0050-0004541,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4542,train,3,50,<NO_VOX>,0076.00,0082.00,mashups_03-part_0050,mashups_03-part_0050-0004542,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4543,train,3,50,<NO_VOX>,0082.00,0089.00,mashups_03-part_0050,mashups_03-part_0050-0004543,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4544,train,3,50,<NO_VOX>,0089.00,0097.00,mashups_03-part_0050,mashups_03-part_0050-0004544,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4545,train,3,50,<NO_VOX>,0097.00,0106.00,mashups_03-part_0050,mashups_03-part_0050-0004545,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4546,train,3,50,<NO_VOX>,0106.00,0111.00,mashups_03-part_0050,mashups_03-part_0050-0004546,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4547,train,3,50,<NO_VOX>,0111.00,0117.00,mashups_03-part_0050,mashups_03-part_0050-0004547,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4548,train,3,50,<NO_VOX>,0117.00,0125.00,mashups_03-part_0050,mashups_03-part_0050-0004548,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
4549,train,3,50,<NO_VOX>,0125.00,0130.00,mashups_03-part_0050,mashups_03-part_0050-0004549,db/mashups_mono/train/3_50/mixture.wav,db/mashups_mono/train/3_50/vocals.wav,44100
